# The following table is formatted as tab separated values. 
#GeneId	GeneName	BioType	Bases affected (DOWNSTREAM)	Total score (DOWNSTREAM)	Length (DOWNSTREAM)	Bases affected (EXON)	Total score (EXON)	Length (EXON)	Bases affected (GENE)	Total score (GENE)	Length (GENE)	Bases affected (INTRON)	Total score (INTRON)	Length (INTRON)	Bases affected (NONE)	Total score (NONE)	Length (NONE)	Bases affected (SPLICE_SITE_ACCEPTOR)	Total score (SPLICE_SITE_ACCEPTOR)	Length (SPLICE_SITE_ACCEPTOR)	Bases affected (SPLICE_SITE_DONOR)	Total score (SPLICE_SITE_DONOR)	Length (SPLICE_SITE_DONOR)	Bases affected (UPSTREAM)	Total score (UPSTREAM)	Length (UPSTREAM)	Bases affected (UTR_3_PRIME)	Total score (UTR_3_PRIME)	Length (UTR_3_PRIME)	Bases affected (UTR_5_PRIME)	Total score (UTR_5_PRIME)	Length (UTR_5_PRIME)	Count (CODON_CHANGE_PLUS_CODON_DELETION)	Count (CODON_CHANGE_PLUS_CODON_INSERTION)	Count (CODON_DELETION)	Count (CODON_INSERTION)	Count (DOWNSTREAM)	Count (EXON)	Count (FRAME_SHIFT)	Count (INTRON)	Count (NON_SYNONYMOUS_CODING)	Count (NON_SYNONYMOUS_START)	Count (SPLICE_SITE_ACCEPTOR)	Count (SPLICE_SITE_DONOR)	Count (START_LOST)	Count (STOP_GAINED)	Count (STOP_LOST)	Count (SYNONYMOUS_CODING)	Count (SYNONYMOUS_START)	Count (SYNONYMOUS_STOP)	Count (UPSTREAM)	Count (UTR_3_PRIME)	Count (UTR_5_PRIME)
OR2H1.7	OR2H1	mRNA	0	0	5000	0	0	2996	0	0	5871	0	0	2875	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	1602	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H1.8	OR2H1	mRNA	0	0	5000	0	0	2996	0	0	5870	0	0	2874	0	0	0	0	0	4	0	0	4	0	0	5000	0	0	1602	0	0	443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2.2	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2.3	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2.4	OR2H2	mRNA	1	0	5000	3	0	1063	3	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	85	0	0	39	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	3	0	0
OR2H2.5	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2.6	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2H2.7	OR2H2	mRNA	0	0	5000	0	0	1063	0	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	85	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.2	OR2J2	mRNA	1	0	5000	6	0	1041	7	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	1	0	102	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	1
OR2J2.3	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.4	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.5	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.6	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.7	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J2.8	OR2J2	mRNA	0	0	5000	0	0	1041	0	0	1041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.2	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.3	OR2J3	mRNA	0	0	5000	0	0	932	0	0	62669	0	0	61737	0	0	0	0	0	2	0	0	2	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.4	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.5	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.6	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.7	OR2J3	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2J3.8	OR2J3	mRNA	0	0	5000	3	0	936	3	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OR2K2	OR2K2	mRNA	0	0	5000	1	0	951	1	0	951	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OR2L13	OR2L13	mRNA	0	0	5000	1	0	1884	32	0	163732	31	0	161848	0	0	0	0	0	4	0	0	4	4	0	5000	0	0	608	0	0	337	0	0	0	0	0	0	0	31	1	0	0	0	0	0	0	0	0	0	4	0	0
OR2L1P	OR2L1P	Non-coding_transcript	0	0	5000	0	0	925	0	0	925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L2	OR2L2	mRNA	0	0	5000	0	0	1134	0	0	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	99	0	0	96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L3	OR2L3	mRNA	0	0	5000	3	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
OR2L5	OR2L5	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2L8	OR2L8	mRNA	2	0	5000	10	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	5	0	0	0	0	1	0	4	0	0	0	0	0
OR2M1P	OR2M1P	Non-coding_transcript	0	0	5000	0	0	645	0	0	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M2	OR2M2	mRNA	1	0	5000	3	0	1044	3	0	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
OR2M3	OR2M3	mRNA	1	0	5000	2	0	939	2	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
OR2M4	OR2M4	mRNA	0	0	5000	1	0	936	1	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OR2M5	OR2M5	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M7	OR2M7	mRNA	2	0	5000	5	0	939	5	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0
OR2S2	OR2S2	mRNA	0	0	5000	4	0	1047	4	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	31	0	0	56	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
OR2T1	OR2T1	mRNA	2	0	5000	2	0	1110	2	0	1110	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0
OR2T10	OR2T10	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2T11	OR2T11	mRNA	1	0	5000	2	0	951	2	0	951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OR2T12	OR2T12	mRNA	0	0	5000	9	0	963	9	0	963	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	7	0	0	0	0	0	0	1	0	0	1	0	0
OR2T2	OR2T2	mRNA	6	0	5000	0	0	975	0	0	975	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR2T27	OR2T27	mRNA	3	0	5000	9	0	954	9	0	954	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0	0	0	0	0	3	0	0	0	4	0	0	0	0	0	0	5	0	0	4	0	0
OR2T29	OR2T29	mRNA	0	0	5000	8	0	948	8	0	948	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	3	0	0
OR2T3	OR2T3	mRNA	4	0	5000	6	0	957	6	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0
OR2T33	OR2T33	mRNA	0	0	5000	5	0	963	5	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	0
OR2T34	OR2T34	mRNA	0	0	5000	9	0	957	9	0	957	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	2	0	0	1	0	0
OR2T35	OR2T35	mRNA	3	0	5000	16	0	972	16	0	972	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	1	3	0	8	0	5	0	0	0	0	0	0	2	0	0	1	0	0
OR2T4	OR2T4	mRNA	0	0	5000	1	0	1047	1	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR2T5	OR2T5	mRNA	0	0	5000	5	0	948	5	0	948	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	0	0	0	0	1	0	0
OR2T6	OR2T6	mRNA	1	0	5000	1	0	927	1	0	927	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR2T8	OR2T8	mRNA	2	0	5000	6	0	939	6	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0
OR2V1	OR2V1	mRNA	0	0	5000	0	0	948	0	0	948	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR2V2	OR2V2	mRNA	4	0	5000	1	0	948	1	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.2	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.3	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.4	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.5	OR2W1	mRNA	2	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.6	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.7	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W1.8	OR2W1	mRNA	0	0	5000	0	0	963	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2W3	OR2W3	mRNA	1	0	5000	5	0	945	5	0	945	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	5	0	0
OR2W5	OR2W5	mRNA	0	0	5000	2	0	1342	3	0	1342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	1	0	319	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0
OR2Y1	OR2Y1	mRNA	1	0	5000	1	0	936	1	0	936	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
OR2Z1	OR2Z1	mRNA	0	0	5000	1	0	945	1	0	945	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0
OR3A1	OR3A1	mRNA	0	0	5000	1	0	948	1	0	948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR3A2	OR3A2	mRNA	0	0	5000	2	0	1085	2	0	1085	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	80	0	0	39	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	4	0	0
OR3A3	OR3A3	mRNA	0	0	5000	4	0	966	4	0	966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0
OR3A4P	OR3A4P	Non-coding_transcript	3	0	5000	9	0	1202	9	0	1202	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
OR4A15	OR4A15	mRNA	0	0	5000	1	0	1035	1	0	1035	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
OR4A16	OR4A16	mRNA	0	0	5000	2	0	987	2	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OR4A47	OR4A47	mRNA	1	0	5000	2	0	930	2	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
OR4A5	OR4A5	mRNA	0	0	5000	3	0	1071	3	0	1071	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	70	0	0	53	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0
OR4B1	OR4B1	mRNA	0	0	5000	1	0	930	1	0	930	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0
OR4C11	OR4C11	mRNA	0	0	5000	0	0	1045	0	0	1045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	87	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4C12	OR4C12	mRNA	0	0	5000	1	0	1063	1	0	1063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	99	0	0	34	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4C13	OR4C13	mRNA	0	0	5000	1	0	1029	1	0	1029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	67	0	0	32	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4C15	OR4C15	mRNA	1	0	5000	1	0	1113	1	0	1113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
OR4C16	OR4C16	mRNA	1	0	5000	4	0	933	4	0	933	0	0	0	0	0	0	0	0	0	0	0	0	1	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	1	0	1	0	0	1	0	0
OR4C3	OR4C3	mRNA	26	0	5000	39	0	990	39	0	990	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	26	0	0	0	26	0	0	0	0	1	0	12	0	0	5	0	0
OR4C45	OR4C45	mRNA	10	0	5000	41	0	919	42	0	7100	1	0	6181	0	0	0	0	0	2	0	0	2	6	0	5000	0	0	0	0	0	0	0	0	0	0	10	0	1	1	28	0	0	0	0	0	0	12	0	0	6	0	0
OR4C46	OR4C46	mRNA	0	0	5000	3	0	930	3	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
OR4C6	OR4C6	mRNA	1	0	5000	1	0	930	1	0	930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4D1	OR4D1	mRNA	5	0	5000	1	0	933	0	0	933	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5000	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0
OR4D10	OR4D10	mRNA	0	0	5000	0	0	936	0	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4D11	OR4D11	mRNA	0	0	5000	1	0	936	1	0	936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4D2	OR4D2	mRNA	1	0	5000	1	0	924	1	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4D5	OR4D5	mRNA	1	0	5000	1	0	957	0	0	957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
OR4D6	OR4D6	mRNA	1	0	5000	4	0	945	4	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0
OR4D9	OR4D9	mRNA	0	0	5000	0	0	945	0	0	945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4E2	OR4E2	mRNA	0	0	5000	3	0	942	3	0	942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0
OR4F13P	OR4F13P	Non-coding_transcript	0	0	5000	0	0	2054	0	0	8206	0	0	6152	0	0	0	0	0	8	0	0	8	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F15	OR4F15	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16	OR4F16	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16.2	OR4F16	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F16.3	OR4F16	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F17	OR4F17	mRNA	0	0	5000	0	0	918	0	0	918	0	0	0	0	0	0	0	0	0	0	0	0	4	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
OR4F21	OR4F21	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F29	OR4F29	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F29.2	OR4F29	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F29.3	OR4F29	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F3	OR4F3	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F3.2	OR4F3	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR4F3.3	OR4F3	mRNA	0	0	5000	0	0	939	0	0	939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
